SYMBOL,ENTREZID,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B
Mrpl51,66493,mitochondrial ribosomal protein L51,-0.24463714276343662,4.838921578928686,-0.9241374542920918,0.37660680883950604,0.6697464263102503,-6.736277572032249
Avpi1,69534,arginine vasopressin-induced 1,-0.3216631499494518,1.8905526494936884,-0.9232195157946383,0.37662679316863457,0.6697464263102503,-6.0967034001521885
Txnl4b,234723,thioredoxin-like 4B,-0.20488386826505378,3.135318040965625,-0.922982507218039,0.37674469482665207,0.6698066006545255,-6.448961484057405
Tpt1,22070,"tumor protein, translationally-controlled 1",-0.17424719208706918,9.684615002919006,-0.9229392568323422,0.3767662128681706,0.6698066006545255,-6.72873396161069
Atp6v1g2,66237,"ATPase, H+ transporting, lysosomal V1 subunit G2",-0.338080838422978,0.12620697339510367,-0.922731079599886,0.37686979790686426,0.6698968893026469,-5.880677254823304
Hspa14,50497,heat shock protein 14,0.12041623696261361,6.965067641884361,0.9224596057500812,0.37700490842749623,0.6700431822563486,-6.835602884339159
Zbtb34,241311,zinc finger and BTB domain containing 34,-0.23158293244412897,3.6917753090853633,-0.9218648164543964,0.37730105049013285,0.6703887766861633,-6.493363215530488
Gid8,76425,GID complex subunit 8,-0.1140275283341845,6.28937670305761,-0.9217788719726396,0.3773438553460178,0.6703887766861633,-6.842130449831513
Naglu,27419,alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB),-0.15457568482081552,4.107479486858289,-0.9217507363719403,0.3773578690961994,0.6703887766861633,-6.607959444434612
Cyb561a3,225912,"cytochrome b561 family, member A3",0.16482899639523296,5.251359123392673,0.9213774114183506,0.3775438492541593,0.6705538397110449,-6.78790123066674
Deaf1,54006,"DEAF1, transcription factor",0.12879757294183047,5.78204332814755,0.9210996983788985,0.37768224025733066,0.6705538397110449,-6.813957514102442
Lysmd1,217779,"LysM, putative peptidoglycan-binding, domain containing 1",-0.17977154120225602,3.4891659192584306,-0.9210763210777047,0.37769389135891107,0.6705538397110449,-6.461903124778486
Plbd2,71772,phospholipase B domain containing 2,-0.13651038886021372,5.069489962544221,-0.9210556984154836,0.3777041697766126,0.6705538397110449,-6.77636264319857
Snrpa1,68981,small nuclear ribonucleoprotein polypeptide A',0.15216698401112883,6.183173727898916,0.9209403712817167,0.3777616529302611,0.6705538397110449,-6.841289391854664
Swsap1,66962,SWIM type zinc finger 7 associated protein 1,-0.19588646356672568,3.0096981015618405,-0.9209278812005922,0.3777678788031643,0.6705538397110449,-6.378901231897249
Nudt15,214254,nudix (nucleoside diphosphate linked moiety X)-type motif 15,-0.29913931850912645,2.0781892806298736,-0.9207463054834294,0.37785839620638817,0.6706206925537352,-6.163360325041531
Lage3,66192,"L antigen family, member 3",-0.18287129987412243,4.481346114321491,-0.9202405614203071,0.37811059579054496,0.6708452503969714,-6.689252711806091
Ficd,231630,FIC domain containing,-0.20094230310711625,3.1801279540687393,-0.9202296025808833,0.37811606195625913,0.6708452503969714,-6.491567160321166
Wisp3,NA,NA,-0.6123389995632159,0.11674835919219363,-0.9199356491811346,0.3782627039868238,0.6708452503969714,-5.637764332033302
Vangl2,93840,VANGL planar cell polarity 2,-0.5208272137987777,1.3327931027788762,-0.920004663785573,0.378281518320404,0.6708452503969714,-5.875562103312954
Rgp1,242406,RAB6A GEF compex partner 1,0.16583232554124905,6.146116981021019,0.919858247811585,0.3783013232350063,0.6708452503969714,-6.840424897506656
Mageb16,71967,MAGE family member B16,0.2645004418860186,1.8073051410886798,0.9198565770520583,0.37830215688763635,0.6708452503969714,-6.1520091436983755
Tardbp_1,NA,NA,-0.15272859089969426,7.1720419435838085,-0.9197139415838165,0.37837333196125544,0.670852981901462,-6.841148574211634
Gm9457,669393,ribosomal protein L22 pseudogene,-0.28896341236528933,2.9864690876547075,-0.9194432813562642,0.3785609736597517,0.670852981901462,-6.434764110523429
Usp45,77593,ubiquitin specific petidase 45,-0.17790779151486902,5.746267516279776,-0.9193202145397374,0.37856985080818584,0.670852981901462,-6.825980400216856
Pomt2,217734,protein-O-mannosyltransferase 2,0.21023700002152967,3.1573235222397855,0.9190568033722947,0.37870136606039784,0.670852981901462,-6.377748944233436
Rapgef6,192786,Rap guanine nucleotide exchange factor (GEF) 6,0.24621059156638658,8.55912543839787,0.92071511840061,0.37870781408879406,0.670852981901462,-6.798940798788008
Zbtb20,56490,zinc finger and BTB domain containing 20,-0.14242800187788074,5.5627594985950495,-0.9190337525594899,0.378712876347025,0.670852981901462,-6.82113132619896
Tcn2,21452,transcobalamin 2,0.16953257762204377,3.551179107942621,0.9189757981968916,0.3787418166061587,0.670852981901462,-6.578500536762008
Ddx60,234311,DExD/H box helicase 60,-0.14815681530382996,5.840194664140642,-0.9188202308370664,0.37881950890199045,0.670852981901462,-6.822960208939189
Mib1,225164,mindbomb E3 ubiquitin protein ligase 1,-0.20451202302289584,5.766061465393477,-0.9192181420829141,0.37883343390404745,0.670852981901462,-6.8248647724007485
Kif1bp,NA,NA,-0.12708878178345984,4.740326223137269,-0.9187887201443291,0.37883524710939276,0.670852981901462,-6.739138853934498
Slc30a1_1,NA,NA,-0.19078484077227031,3.283201498703914,-0.9185776263192722,0.378940691118138,0.6709114174670926,-6.478013756581769
Tiparp,99929,TCDD-inducible poly(ADP-ribose) polymerase,0.1743730826368859,4.990547435474644,0.9184845659392998,0.37898718252693,0.6709114174670926,-6.815311800866457
Stk19_3,NA,NA,0.25506487109455733,2.6564458549060914,0.9184051132035066,0.3790268789725819,0.6709114174670926,-6.315865528792553
Spen,56381,spen family transcription repressor,0.23113307083938484,6.873169477661089,0.919432407130958,0.379233356239149,0.6711832646062662,-6.839025359321886
Peg3,18616,paternally expressed 3,0.3792335943586562,-0.3161797021837518,0.9175624311956506,0.37944808336758507,0.6712500480246257,-5.874468632260297
Sort1,20661,sortilin 1,0.5654407145475292,0.6217490149827549,0.918244108055864,0.37946014985982535,0.6712500480246257,-5.886279507168653
Eef1d,66656,eukaryotic translation elongation factor 1 delta (guanine nucleotide exchange protein),0.17079369028555025,7.2383504694283385,0.917209471913876,0.379624603951498,0.6712500480246257,-6.8346987470081935
Dclre1b,140917,DNA cross-link repair 1B,0.22815828810883687,3.0848785618980736,0.9172023974562642,0.37962814259338984,0.6712500480246257,-6.344670055862501
Nod2,257632,nucleotide-binding oligomerization domain containing 2,-0.16757898525545745,3.4500585742638736,-0.917194649278646,0.37963201825657145,0.6712500480246257,-6.578726516183262
Carhsp1,52502,calcium regulated heat stable protein 1,0.12090558043353639,5.297317022197954,0.9171770855139165,0.3796408038111728,0.6712500480246257,-6.838734848985935
Hs6st1,50785,heparan sulfate 6-O-sulfotransferase 1,-0.19908887971196698,5.286094316743186,-0.9171758524544782,0.37964142060409156,0.6712500480246257,-6.751265223661961
Tvp23a,383103,trans-golgi network vesicle protein 23A,0.3296848538222925,2.2494804835875657,0.9164970851227815,0.37998105651602143,0.6717174766460341,-6.153364579335661
Zswim8,268721,zinc finger SWIM-type containing 8,0.18549022719544528,7.283894522707284,0.9164359280650971,0.38001166829801647,0.6717174766460341,-6.826251415880393
Aldh6a1,104776,"aldehyde dehydrogenase family 6, subfamily A1",-0.3834741972314586,0.9598827632955894,-0.9162918391100728,0.3800837980005277,0.6717475109063162,-5.902909007527349
Rdh10,98711,retinol dehydrogenase 10 (all-trans),-0.17966497490344846,3.87226746365792,-0.9161904732316638,0.3801345466824835,0.6717475109063162,-6.5759548168491575
Kat6b,54169,K(lysine) acetyltransferase 6B,-0.13384543098964663,5.486440402160643,-0.9159640276209671,0.3802479336199922,0.6718312604971999,-6.8164109519637455
Ptprcap,19265,"protein tyrosine phosphatase, receptor type, C polypeptide-associated protein",-0.16636734224115735,7.0117878255197486,-0.91588434188715,0.38028783991889104,0.6718312604971999,-6.834546450916595
Ms4a6b,69774,"membrane-spanning 4-domains, subfamily A, member 6B",0.21864226057773095,9.80059563789047,0.9160956598193186,0.3803465619904688,0.6718414560121214,-6.74475395016159
Tmem238,664968,transmembrane protein 238,0.29840935355312825,1.0421635902293798,0.915393676967271,0.38053362805596824,0.6719946254682315,-6.041157344569016
Tmem199,195040,transmembrane protein 199,-0.17196749965508218,4.391326249316851,-0.9153368595969605,0.38056209674253794,0.6719946254682315,-6.653743013672623
Brat1,231841,BRCA1-associated ATM activator 1,0.16926868330118072,4.872603823112013,0.915202326056608,0.3806295115734727,0.6719946254682315,-6.686747274094255
Dgke_1,NA,NA,0.16736875911062965,4.00428558938033,0.9151432480068291,0.380659118277227,0.6719946254682315,-6.587179722090626
Polr1a,20019,polymerase (RNA) I polypeptide A,0.20635378831358597,6.224554775216196,0.9157028272416047,0.38069809015334555,0.6719946254682315,-6.842016008480589
Ecm1,13601,extracellular matrix protein 1,-0.3123807437339683,3.9317007609910894,-0.9163277078886412,0.38092272549481854,0.6722976131698787,-6.570575526564634
Stard4,170459,StAR-related lipid transfer (START) domain containing 4,-0.15571194858356652,5.49895994108293,-0.914510820273842,0.38097615836694176,0.6722984001891179,-6.830222491290766
St7l,229681,suppression of tumorigenicity 7-like,-0.12331187504222196,4.86699154417986,-0.9143636093008535,0.3810499828706889,0.672322530287873,-6.754974054399515
Zfp661,72180,zinc finger protein 661,0.2201865398019769,3.1151126178447655,0.914023624933282,0.3812205194039173,0.672322530287873,-6.30197667782014
1190007I07Rik,544717,RIKEN cDNA 1190007I07 gene,-0.2171139837534808,2.8257886114632567,-0.9140172067570089,0.38122373928534536,0.672322530287873,-6.260936091933886
Adnp,11538,activity-dependent neuroprotective protein,-0.1351102264245272,7.719345690814002,-0.9139903106411894,0.38123723278221977,0.672322530287873,-6.82340960741589
Grpel2,17714,"GrpE-like 2, mitochondrial",-0.12844107155046025,4.9801787952781345,-0.9137737345391972,0.3813458989874702,0.672322530287873,-6.760692028856501
Tspan9,109246,tetraspanin 9,2.211629136794698,2.4672866628613774,0.9329853875158938,0.3814066745180817,0.672322530287873,-5.546204980966455
Zfp9,22750,zinc finger protein 9,0.3421193934446322,0.9711511502336112,0.9135580242410487,0.38145415246895276,0.672322530287873,-5.8217129174783135
Ptprcap_1,NA,NA,-0.1658989958444863,7.012157676234947,-0.9134218688618949,0.3815224927277896,0.672322530287873,-6.836803678526151
Arglu1,234023,arginine and glutamate rich 1,0.162664429449344,8.096994863635322,0.9134067813068897,0.38153006613170626,0.672322530287873,-6.819896406211655
Alg6,320438,"asparagine-linked glycosylation 6 (alpha-1,3,-glucosyltransferase)",-0.24844829920024836,2.264515303361479,-0.9133790867640288,0.38154396806063673,0.672322530287873,-6.218740983146927
Zfp574,232976,zinc finger protein 574,0.1640489370153615,4.403839872217061,0.9133218317542061,0.3815727096944336,0.672322530287873,-6.692663756110954
Ptges3l,73635,prostaglandin E synthase 3 like,0.2064575771432624,2.940956378339089,0.9131257850290122,0.3816711353962222,0.6723369223293788,-6.327269552105778
Anp32b,67628,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member B",0.1876375294880379,8.577548576286537,0.9130944720939791,0.38168685778203937,0.6723369223293788,-6.799185421686585
Pcid2,234069,PCI domain containing 2,0.15608624638945212,5.479379161434603,0.9127048872574187,0.3818825084742241,0.6723518754899281,-6.817148352950059
Polr1e,64424,polymerase (RNA) I polypeptide E,0.13802443432342848,5.231388139153724,0.9126968970039664,0.38188652194276884,0.6723518754899281,-6.772701625479293
Slc43a3,58207,"solute carrier family 43, member 3",-0.27380070585154215,4.442639192604603,-0.9146318601522072,0.38191233583485085,0.6723518754899281,-6.715698498896528
Fam169b,434197,"family with sequence similarity 169, member B",0.12705621402649836,7.193947709817611,0.9124770138110356,0.3819969799409745,0.6723518754899281,-6.8447712957540885
Pogz,229584,pogo transposable element with ZNF domain,0.1314182398821151,6.4662137125511805,0.9124508068086193,0.3820101464901592,0.6723518754899281,-6.8533962760365394
Cwc22,80744,CWC22 spliceosome-associated protein,-0.1228929488349575,5.274935722381377,-0.9123960177835679,0.38203767384459597,0.6723518754899281,-6.766997031579663
Trim39_2,NA,NA,0.17561550105243828,4.372706998873648,0.912339074844503,0.3820662848583214,0.6723518754899281,-6.627639143109455
Rab5a,271457,"RAB5A, member RAS oncogene family",-0.1277098751186081,5.875938358873941,-0.9121407045526273,0.382165967910293,0.6724340314582995,-6.847379150603783
LOC105242736,NA,NA,-0.21073447389794797,3.212412534727575,-0.9119157444638261,0.38227903475171465,0.672539710611447,-6.444749529415652
Zfp946,74149,zinc finger protein 946,-0.2564831366884748,2.307711295843761,-0.9115250102048635,0.38247547704882745,0.6727920217379069,-6.210944929091965
Tmem33,67878,transmembrane protein 33,-0.160284231515325,5.863556574742994,-0.9111865314695302,0.38264570520538643,0.6728485242285627,-6.837572183281052
Trim39_3,NA,NA,0.17500384873769725,4.388531545753357,0.9111400774485612,0.3826690720799999,0.6728485242285627,-6.631800603639382
Rps25,75617,ribosomal protein S25,-0.21671352397661892,7.872700090629429,-0.9117552147819337,0.3827392584750534,0.6728485242285627,-6.820972261153256
Usb1,101985,U6 snRNA biogenesis 1,-0.11644474355800494,5.505902028152338,-0.9109692269468566,0.3827550203644188,0.6728485242285627,-6.835097273325615
Rbbp6,19647,"retinoblastoma binding protein 6, ubiquitin ligase",0.13343090090607745,8.026006206591044,0.9109339874642604,0.38277274967542285,0.6728485242285627,-6.816197618501303
Tmbim6,110213,transmembrane BAX inhibitor motif containing 6,0.11957467847676284,8.586176190925578,0.9101056874613298,0.38318964146918466,0.6734880414130787,-6.78742305805406
Fam150a,NA,NA,-0.3388663377163861,0.8861337464895367,-0.9098527750369646,0.38331699846145995,0.6736185701494465,-5.890641974299315
Ndufc1,66377,"NADH:ubiquinone oxidoreductase subunit C1",-0.20148356336716766,4.20132642520755,-0.9095091395593148,0.3834900877826579,0.6737521715393048,-6.631980710361518
Hat1,107435,histone aminotransferase 1,-0.2559990244627066,6.281280335560023,-0.9125458245392052,0.38349922626551536,0.6737521715393048,-6.849750475891956
Fbxo33,70611,F-box protein 33,-0.27524469920608574,6.971147338152245,-0.913365383072633,0.3836510200485638,0.6739179039512846,-6.828180185784532
App,11820,amyloid beta (A4) precursor protein,-0.5153470417221517,2.61404590714834,-0.9151652190106876,0.38372599975139565,0.6739179039512846,-6.321039831720589
Got2,14719,"glutamatic-oxaloacetic transaminase 2, mitochondrial",0.12535143433684492,6.6715758041624635,0.9089793927709623,0.38375702905572884,0.6739179039512846,-6.850720013520444
Slc30a1,22782,"solute carrier family 30 (zinc transporter), member 1",-0.18864578962758793,3.2837227039225336,-0.9086869945346501,0.3839044254705031,0.6739179039512846,-6.48724738329949
Igip,109169,IgA inducing protein,-0.5403314646439886,1.7814675870911798,-0.9091995719127496,0.3840751274871782,0.6739179039512846,-5.9648766079210445
Mfsd8_1,NA,NA,0.17614550141289964,3.637694008892523,0.9083447046057112,0.38407702255476595,0.6739179039512846,-6.496887378828732
Pwp2,110816,PWP2 periodic tryptophan protein homolog (yeast),0.15366785414633988,5.393229541442117,0.9082191093024109,0.38414036669573703,0.6739179039512846,-6.757406379680268
Sh2d5,230863,SH2 domain containing 5,0.35703938316070394,1.721575274427353,0.9081690524167304,0.38416561499076163,0.6739179039512846,-6.019206254001323
Rabep1,54189,"rabaptin, RAB GTPase binding effector protein 1",0.1327682075730321,4.549002657072389,0.9081302170968508,0.3841852040201701,0.6739179039512846,-6.699692353598277
Pde4c_1,NA,NA,0.333092784073333,1.1927852628018614,0.9078443523297834,0.38432941943418086,0.6739179039512846,-5.924040566626979
Gpatch4,66614,G patch domain containing 4,0.1798141692667592,5.413858636736624,0.9077389575738211,0.3843825994404846,0.6739179039512846,-6.729581109933004
Tcf20,21411,transcription factor 20,0.14545831313956104,7.64418813265285,0.9077002832566092,0.3844021149941438,0.6739179039512846,-6.832863598813435
Rpl21,19933,ribosomal protein L21,-0.16920155128530912,4.879161059740352,-0.9076401106632896,0.38443248023546905,0.6739179039512846,-6.728693024634698
Wdr66,269701,WD repeat domain 66,-0.2394291779624833,7.12351102767872,-0.9095257260414007,0.3844596996635604,0.6739179039512846,-6.844370564990373
Zfp61,22719,zinc finger protein 61,-0.19168654250021833,4.158069502325583,-0.9074201132544711,0.38454351312700463,0.6739179039512846,-6.628561435303844
